Avg,Left before being seen,FIPS,Facility ID,State,County Name,FIPS_code,PCTPOVALL_2020
,,72127,400061,PR,SAN JUAN,,
82,0,27095,241356,MN,MILLE LACS,27095,9.2
64,0,12023,100156,FL,COLUMBIA,12023,15.6
142,1,12011,100189,FL,BROWARD,12011,11
212,2,36015,330090,NY,CHEMUNG,36015,14.5
128,0,18083,150042,IN,KNOX,18083,15.9
162,2,36029,330111,NY,ERIE,36029,13.2
111,0,33007,301300,NH,COOS,33007,13.1
110,0,55109,521335,WI,ST. CROIX,55109,4.9
242,4,17031,140048,IL,COOK,17031,12.9
,1,21221,181304,KY,TRIGG,21221,16.7
,,40021,370171,OK,CHEROKEE,40021,19.6
140,1,12005,100242,FL,BAY,12005,12.4
180,0,12009,100315,FL,BREVARD,12009,9.9
138,1,39093,360172,OH,LORAIN,39093,11.9
140,1,1119,10138,AL,SUMTER,1119,29.2
116,1,51051,491303,VA,DICKENSON,51051,19.3
239,3,21067,180103,KY,FAYETTE,21067,14.6
105,1,40075,370153,OK,KIOWA,40075,18
122,0,45051,420085,SC,HORRY,45051,12.8
67,0,40109,370222,OK,OKLAHOMA,40109,15.2
158,0,48339,450862,TX,MONTGOMERY,48339,8.2
173,0,51107,490043,VA,LOUDOUN,51107,3.2
225,1,6037,50438,CA,LOS ANGELES,6037,13.2
166,3,29031,260110,MO,CAPE GIRARDEAU,29031,11.9
,,39099,360352,OH,MAHONING,39099,15.8
105,,40011,371327,OK,BLAINE,40011,14.5
162,2,13115,110168,GA,FLOYD,13115,18.4
139,1,2122,20024,AK,KENAI PENINSULA,2122,10.6
220,5,17201,140239,IL,WINNEBAGO,17201,14.6
104,1,22113,191322,LA,VERMILION,22113,15.4
200,1,51013,490050,VA,ARLINGTON,51013,6
193,1,39035,360077,OH,CUYAHOGA,39035,15.3
188,2,12057,100132,FL,HILLSBOROUGH,12057,11.9
,,47157,443302,TN,SHELBY,47157,19.1
188,3,1073,10011,AL,JEFFERSON,1073,14.4
213,2,21145,180104,KY,MC CRACKEN,21145,15.5
140,1,17143,140013,IL,PEORIA,17143,14.2
142,2,6037,50058,CA,LOS ANGELES,6037,13.2
186,1,48085,670082,TX,COLLIN,48085,6.2
226,1,6065,50770,CA,RIVERSIDE,6065,11.2
128,,27061,241316,MN,ITASCA,27061,10.5
221,1,17201,140233,IL,WINNEBAGO,17201,14.6
233,4,6001,50488,CA,ALAMEDA,6001,8.6
,,54049,510047,WV,MARION,54049,13.2
141,0,8013,60103,CO,BOULDER,8013,9.5
193,3,41051,380060,OR,MULTNOMAH,41051,11.2
149,2,29201,260113,MO,SCOTT,29201,14.6
198,7,29077,260040,MO,GREENE,29077,14.3
126,1,19155,160047,IA,POTTAWATTAMIE,19155,9.2
228,3,6001,50305,CA,ALAMEDA,6001,8.6
,,45005,421300,SC,ALLENDALE,45005,31.6
145,1,39095,360068,OH,LUCAS,39095,17.5
158,1,6079,50232,CA,SAN LUIS OBISPO,6079,10.6
88,0,31155,281307,NE,SAUNDERS,31155,5.7
,,19087,161356,IA,HENRY,19087,10.8
154,1,21021,180048,KY,BOYLE,21021,14
193,2,6111,50159,CA,VENTURA,6111,9.1
186,4,22069,190007,LA,NATCHITOCHES,22069,21.7
126,1,40119,370049,OK,PAYNE,40119,20.1
126,0,55027,520116,WI,DODGE,55027,7.2
108,0,51107,490145,VA,LOUDOUN,51107,3.2
103,0,46065,430015,SD,HUGHES,46065,9.4
166,2,20173,170122,KS,SEDGWICK,20173,13.4
182,1,6099,50557,CA,STANISLAUS,6099,13
156,2,6083,50110,CA,SANTA BARBARA,6083,10.5
107,0,9005,70004,CT,LITCHFIELD,9005,7.4
120,0,27083,241359,MN,LYON,27083,8.8
108,0,27113,241381,MN,PENNINGTON,27113,8.2
181,2,30111,270004,MT,YELLOWSTONE,30111,10.6
,,34005,313302,NJ,BURLINGTON,34005,6
140,0,23015,201302,ME,LINCOLN,23015,8.8
217,1,36119,330208,NY,WESTCHESTER,36119,7.6
92,2,,190053,LA,JEFFRSON DAVIS,,
288,1,6107,50057,CA,TULARE,6107,17.1
175,1,32003,290007,NV,CLARK,32003,13.2
83,,20063,171367,KS,GOVE,20063,10.1
146,2,6071,50089,CA,SAN BERNARDINO,6071,14.3
105,1,55071,520107,WI,MANITOWOC,55071,7.9
166,1,13223,110042,GA,PAULDING,13223,7.3
158,2,39095,360048,OH,LUCAS,39095,17.5
192,1,9001,70018,CT,FAIRFIELD,9001,8.8
94,0,39169,361323,OH,WAYNE,39169,9
94,0,31185,281308,NE,YORK,31185,9.3
188,1,8005,60113,CO,ARAPAHOE,8005,7
204,2,1089,10039,AL,MADISON,1089,10.5
116,1,18179,150075,IN,WELLS,18179,8.2
115,1,29009,261329,MO,BARRY,29009,16
169,2,47177,440151,TN,WARREN,47177,16.5
192,2,47179,440184,TN,WASHINGTON,47179,13.2
110,1,5015,41304,AR,CARROLL,5015,14.1
146,0,12099,100130,FL,PALM BEACH,12099,12
144,1,27053,240214,MN,HENNEPIN,27053,9.3
108,,19073,161325,IA,GREENE,19073,10.7
129,1,22071,190046,LA,ORLEANS,22071,21.1
170,2,4021,30134,AZ,PINAL,4021,11.1
172,2,15007,120014,HI,KAUAI,15007,9.9
229,2,29095,260048,MO,JACKSON,29095,12.4
149,1,16069,130003,ID,NEZ PERCE,16069,11.6
205,2,13247,110091,GA,ROCKDALE,13247,12.7
,,22055,190255,LA,LAFAYETTE,22055,16.2
141,1,39061,360234,OH,HAMILTON,39061,12.7
142,,46093,431321,SD,MEADE,46093,8.7
,,8061,61300,CO,KIOWA,8061,12
87,,26127,231320,MI,OCEANA,26127,13.3
164,1,33009,301305,NH,GRAFTON,33009,8.6
165,1,48029,450058,TX,BEXAR,48029,15
104,,48293,451303,TX,LIMESTONE,48293,16.8
130,2,13111,110189,GA,FANNIN,13111,15.6
196,1,13121,110198,GA,FULTON,13121,13
160,1,51187,490033,VA,WARREN,51187,10.1
170,8,48303,450040,TX,LUBBOCK,48303,15.8
233,5,37081,340091,NC,GUILFORD,37081,13.3
174,1,12099,100168,FL,PALM BEACH,12099,12
,0,56027,531314,WY,NIOBRARA,56027,12.6
164,0,17177,140160,IL,STEPHENSON,17177,11.2
142,2,6037,50641,CA,LOS ANGELES,6037,13.2
112,,27031,241317,MN,COOK,27031,8.7
182,,16017,131328,ID,BONNER,16017,12.6
152,,27065,241367,MN,KANABEC,27065,9.1
99,0,32003,290047,NV,CLARK,32003,13.2
152,1,53025,501308,WA,GRANT,53025,13.6
134,2,38015,350015,ND,BURLEIGH,38015,8.6
194,1,42003,390267,PA,ALLEGHENY,42003,10.5
168,1,26111,230222,MI,MIDLAND,26111,10.1
168,0,48201,450674,TX,HARRIS,48201,15.9
284,4,24025,210049,MD,HARFORD,24025,6.2
98,,19009,161330,IA,AUDUBON,19009,9.6
,,48499,451381,TX,WOOD,48499,13.5
200,2,36045,330157,NY,JEFFERSON,36045,13.1
151,1,12069,100051,FL,LAKE,12069,9.2
,,48201,670102,TX,HARRIS,48201,15.9
,,72127,400016,PR,SAN JUAN,,
240,1,25023,220060,MA,PLYMOUTH,25023,7.2
238,2,48439,450137,TX,TARRANT,48439,10.5
202,1,9001,70028,CT,FAIRFIELD,9001,8.8
181,1,39095,360090,OH,LUCAS,39095,17.5
159,2,48469,450023,TX,VICTORIA,48469,16.5
131,0,48347,450656,TX,NACOGDOCHES,48347,19.5
146,1,18065,150030,IN,HENRY,18065,10.8
171,1,48485,450010,TX,WICHITA,48485,16
197,0,32003,290045,NV,CLARK,32003,13.2
76,,20101,171303,KS,LANE,20101,9.6
134,0,28073,250094,MS,LAMAR,28073,12.6
119,1,42033,390052,PA,CLEARFIELD,42033,14.3
146,6,12003,100134,FL,BAKER,12003,12.8
202,0,36021,330094,NY,COLUMBIA,36021,10.2
122,1,23017,201306,ME,OXFORD,23017,13
113,0,27119,241320,MN,POLK,27119,10.6
161,2,54011,510007,WV,CABELL,54011,19.9
148,0,26147,230216,MI,ST. CLAIR,26147,12.4
114,2,12063,100142,FL,JACKSON,12063,19.5
,,6037,50096,CA,LOS ANGELES,6037,13.2
120,2,35041,320084,NM,ROOSEVELT,35041,18.2
123,,39069,361309,OH,HENRY,39069,8
,,39113,363308,OH,MONTGOMERY,39113,14.7
169,0,34029,310113,NJ,OCEAN,34029,10.5
292,3,44007,410012,RI,PROVIDENCE,44007,12.4
169,1,1127,10089,AL,WALKER,1127,16.4
168,1,42105,391313,PA,POTTER,42105,12.2
183,1,12011,100285,FL,BROWARD,12011,11
120,0,40109,370215,OK,OKLAHOMA,40109,15.2
247,,24510,210013,MD,BALTIMORE CITY,24510,20
78,1,35015,320030,NM,EDDY,35015,12.8
121,1,48425,450451,TX,SOMERVELL,48425,8.3
76,2,22083,190151,LA,RICHLAND,22083,22.5
76,,28037,251330,MS,FRANKLIN,28037,21.4
189,3,37071,340032,NC,GASTON,37071,11.8
139,1,32003,290039,NV,CLARK,32003,13.2
95,,31151,281330,NE,SALINE,31151,8
136,0,49011,460041,UT,DAVIS,49011,5
103,0,48201,670031,TX,HARRIS,48201,15.9
119,0,48141,450107,TX,EL PASO,48141,17.6
158,2,51117,490098,VA,MECKLENBURG,51117,15.4
164,0,8003,60008,CO,ALAMOSA,8003,16.7
203,1,42045,390222,PA,DELAWARE,42045,9.3
144,1,45025,420107,SC,CHESTERFIELD,45025,19.7
93,0,21033,181322,KY,CALDWELL,21033,15.3
205,1,6037,50238,CA,LOS ANGELES,6037,13.2
206,1,34003,310001,NJ,BERGEN,34003,6.4
,1,2185,21312,AK,NORTH SLOPE BOROUH,2185,11.1
139,1,16001,130007,ID,ADA,16001,7.7
122,4,20173,170123,KS,SEDGWICK,20173,13.4
110,1,26133,231323,MI,OSCEOLA,26133,14.2
,,46037,431311,SD,DAY,46037,12.9
116,0,8045,61317,CO,GARFIELD,8045,6.7
96,1,48121,450883,TX,DENTON,48121,6.9
141,1,1025,10128,AL,CLARKE,1025,19.5
114,3,22001,190044,LA,ACADIA,22001,20.7
,,38085,350064,ND,SIOUX,38085,28.3
260,0,12086,100008,FL,MIAMI-DADE,12086,15
175,2,41005,380082,OR,CLACKAMAS,41005,6.8
111,0,27061,241360,MN,ITASCA,27061,10.5
131,2,48371,451389,TX,PECOS,48371,16.5
220,0,40143,370216,OK,TULSA,40143,12.8
,,49025,461309,UT,KANE,49025,9
258,9,37147,340040,NC,PITT,37147,17.1
101,,28135,251304,MS,TALLAHATCHIE,28135,32
106,,31137,281362,NE,PHELPS,31137,11.3
263,3,6075,50228,CA,SAN FRANCISCO,6075,10
164,2,6097,50136,CA,SONOMA,6097,7.8
176,1,6067,50516,CA,SACRAMENTO,6067,12.5
,,40049,370214,OK,GARVIN,40049,16.7
100,0,19133,161359,IA,MONONA,19133,11
129,1,12093,100252,FL,OKEECHOBEE,12093,17.7
192,2,1073,10033,AL,JEFFERSON,1073,14.4
138,1,8005,60034,CO,ARAPAHOE,8005,7
114,0,17203,141309,IL,WOODFORD,17203,6.2
182,2,4013,30119,AZ,MARICOPA,4013,11.6
214,4,41051,380061,OR,MULTNOMAH,41051,11.2
135,,47085,441303,TN,HUMPHREYS,47085,13.9
201,2,35049,320002,NM,SANTA FE,35049,12.5
126,2,51620,490092,VA,FRANKLIN CITY,51620,18.1
173,3,26049,230141,MI,GENESEE,26049,18.3
,,37129,340168,NC,NEW HANOVER,37129,10.2
152,1,48209,450865,TX,HAYS,48209,9.6
212,0,51153,490113,VA,PRINCE WILLIAM,51153,4.9
175,2,37161,340013,NC,RUTHERFORD,37161,19.1
,,48355,453301,TX,NUECES,48355,17.5
,,72097,400014,PR,MAYAGUEZ,,
110,1,19077,161314,IA,GUTHRIE,19077,8.5
120,16,48303,450162,TX,LUBBOCK,48303,15.8
143,0,40137,370023,OK,STEPHENS,40137,17.7
173,1,8013,60003,CO,BOULDER,8013,9.5
239,1,36059,330106,NY,NASSAU,36059,5.7
160,1,6059,50226,CA,ORANGE,6059,9
154,1,6037,50740,CA,LOS ANGELES,6037,13.2
170,2,26121,230066,MI,MUSKEGON,26121,12.3
,,36061,330100,NY,NEW YORK,36061,16.3
84,,48413,451304,TX,SCHLEICHER,48413,13.2
112,3,40109,370037,OK,OKLAHOMA,40109,15.2
131,1,48001,450747,TX,ANDERSON,48001,20.9
120,0,32017,291312,NV,LINCOLN,32017,13.2
193,2,37119,340113,NC,MECKLENBURG,37119,11
131,0,22027,190114,LA,CLAIBORNE,22027,31.9
152,4,1013,10150,AL,BUTLER,1013,20.6
54,1,40029,371319,OK,COAL,40029,19.3
114,,18133,151333,IN,PUTNAM,18133,11.3
148,,29127,260025,MO,MARION,29127,14.3
243,4,35049,320090,NM,SANTA FE,35049,12.5
183,1,37183,340073,NC,WAKE,37183,7.4
104,,16021,131301,ID,BOUNDARY,16021,14
157,1,12127,100068,FL,VOLUSIA,12127,11.6
206,1,48113,670060,TX,DALLAS,48113,13.7
240,5,40143,370091,OK,TULSA,40143,12.8
124,0,47043,440046,TN,DICKSON,47043,11
199,1,29183,260191,MO,ST. CHARLES,29183,5
262,3,,90005,DC,THE DISTRICT,,
,,30005,271315,MT,BLAINE,30005,20.9
122,5,48227,450653,TX,HOWARD,48227,15.7
190,1,42003,390265,PA,ALLEGHENY,42003,10.5
,,48201,453309,TX,HARRIS,48201,15.9
151,1,39035,360075,OH,CUYAHOGA,39035,15.3
94,1,27051,241379,MN,GRANT,27051,9.3
156,1,6071,51312,CA,SAN BERNARDINO,6071,14.3
153,1,35013,320085,NM,DONA ANA,35013,20.5
155,0,17145,141307,IL,PERRY,17145,15.1
176,1,12073,100135,FL,LEON,12073,17.6
,,28041,251329,MS,GREENE,28041,21.4
177,2,25013,220065,MA,HAMPDEN,25013,14.3
136,1,5035,40156,AR,CRITTENDEN,5035,22.9
97,1,28115,251308,MS,PONTOTOC,28115,12.8
142,2,18067,150007,IN,HOWARD,18067,11.5
195,3,37107,340027,NC,LENOIR,37107,17.2
126,1,39053,360054,OH,GALLIA,39053,16.1
248,1,23019,200033,ME,PENOBSCOT,23019,12.1
212,0,34023,310070,NJ,MIDDLESEX,34023,7.4
190,1,17113,140162,IL,MC LEAN,17113,10.7
,0,39039,361301,OH,DEFIANCE,39039,8.5
125,,13001,110071,GA,APPLING,13001,19.9
185,2,53063,500044,WA,SPOKANE,53063,13.4
112,0,42047,391315,PA,ELK,42047,8.3
164,1,21205,180018,KY,ROWAN,21205,24.4
137,0,16019,130074,ID,BONNEVILLE,16019,9.7
124,0,21141,180066,KY,LOGAN,21141,15.1
164,1,42003,390090,PA,ALLEGHENY,42003,10.5
92,,8087,60044,CO,MORGAN,8087,10.5
226,3,37171,340097,NC,SURRY,37171,15.4
324,7,24510,210029,MD,BALTIMORE CITY,24510,20
260,10,25021,220083,MA,NORFOLK,25021,5.9
232,1,36067,330241,NY,ONONDAGA,36067,12.8
110,0,55009,520097,WI,BROWN,55009,8.5
,,72097,400103,PR,MAYAGUEZ,,
268,3,44007,410007,RI,PROVIDENCE,44007,12.4
133,1,8077,61302,CO,MESA,8077,11.1
146,1,26155,230121,MI,SHIAWASSEE,26155,11.6
178,1,42111,390039,PA,SOMERSET,42111,11.7
133,2,5145,40014,AR,WHITE,5145,14.8
182,3,25005,220020,MA,BRISTOL,25005,10.1
186,2,48491,670034,TX,WILLIAMSON,48491,5.6
85,0,21131,181316,KY,LESLIE,21131,25.8
187,1,34017,310074,NJ,HUDSON,34017,13.1
203,2,17031,140010,IL,COOK,17031,12.9
75,,30015,271311,MT,CHOUTEAU,30015,15.1
129,1,13133,111329,GA,GREENE,13133,15.3
256,3,17031,140208,IL,COOK,17031,12.9
180,3,45043,420020,SC,GEORGETOWN,45043,15.1
95,0,26011,231305,MI,ARENAC,26011,12.8
160,2,29071,261337,MO,FRANKLIN,29071,9.1
102,,31147,281352,NE,RICHARDSON,31147,9.5
,,4019,30074,AZ,PIMA,4019,14.9
89,,28041,251306,MS,GREENE,28041,21.4
229,2,24015,210032,MD,CECIL,24015,8.8
152,2,27067,240088,MN,KANDIYOHI,27067,8.2
,0,46027,431336,SD,CLAY,46027,16.2
216,,24013,210033,MD,CARROLL,24013,5.2
,,4013,30105,AZ,MARICOPA,4013,11.6
111,0,46081,431320,SD,LAWRENCE,46081,11.5
164,2,26165,230081,MI,WEXFORD,26165,11.4
129,,20065,171325,KS,GRAHAM,20065,12.5
224,1,36059,330195,NY,NASSAU,36059,5.7
100,3,31089,281343,NE,HOLT,31089,10.9
114,,48403,451361,TX,SABINE,48403,16
130,0,18011,150104,IN,BOONE,18011,5.2
203,2,34039,310051,NJ,UNION,34039,9.2
120,1,49039,461303,UT,SANPETE,49039,14.1
116,,51001,490037,VA,ACCOMACK,51001,17.6
135,1,40045,371336,OK,ELLIS,40045,11.2
247,6,24033,210003,MD,PRINCE GEORGES,24033,9.5
155,0,6079,50633,CA,SAN LUIS OBISPO,6079,10.6
135,1,26037,231326,MI,CLINTON,26037,7.9
115,0,31153,280105,NE,SARPY,31153,4.9
230,2,54039,510029,WV,KANAWHA,54039,15.7
,,19143,161345,IA,OSCEOLA,19143,7.9
218,,72059,400048,PR,GUAYANILLA,,
182,2,53053,500021,WA,PIERCE,53053,8.7
,,48439,453300,TX,TARRANT,48439,10.5
126,6,40023,370100,OK,CHOCTAW,40023,19.5
178,2,37119,340098,NC,MECKLENBURG,37119,11
124,1,12057,100243,FL,HILLSBOROUGH,12057,11.9
95,0,38029,351328,ND,EMMONS,38029,13.7
152,1,36027,330049,NY,DUTCHESS,36027,8.3
130,0,55017,521314,WI,CHIPPEWA,55017,9.4
179,1,33011,300011,NH,HILLSBOROUGH,33011,7.1
131,1,21051,180043,KY,CLAY,21051,37.3
142,1,28047,250123,MS,HARRISON,28047,16.8
187,2,28033,250167,MS,DE SOTO,28033,9.5
139,,16013,131323,ID,BLAINE,16013,6.9
166,1,48183,450702,TX,GREGG,48183,18.1
104,0,27151,241365,MN,SWIFT,27151,9.5
162,2,48453,450867,TX,TRAVIS,48453,10.2
146,0,55035,520070,WI,EAU CLAIRE,55035,9.8
227,2,13277,110095,GA,TIFT,13277,20.5
176,1,32031,290049,NV,WASHOE,32031,10.2
,,35031,320060,NM,MCKINLEY,35031,32
155,,23025,201313,ME,SOMERSET,23025,14.5
216,2,26099,230195,MI,MACOMB,26099,9.2
95,,31133,281302,NE,PAWNEE,31133,12.7
117,0,6057,51328,CA,NEVADA,6057,9.2
173,1,39133,360078,OH,PORTAGE,39133,9.9
177,1,39035,360143,OH,CUYAHOGA,39035,15.3
203,1,6047,50444,CA,MERCED,6047,16.3
136,1,42035,390071,PA,CLINTON,42035,13.4
,,22079,190298,LA,RAPIDES,22079,18.7
144,4,12123,100106,FL,TAYLOR,12123,19.3
,,37169,341317,NC,STOKES,37169,12.1
90,,4005,30073,AZ,COCONINO,4005,17.2
192,3,41035,380050,OR,KLAMATH,41035,19.7
,,22051,190302,LA,JEFFERSON,22051,16.1
148,1,27111,240052,MN,OTTER TAIL,27111,7.8
165,3,17031,140177,IL,COOK,17031,12.9
,,19159,161373,IA,RINGGOLD,19159,13.3
144,1,20161,170142,KS,RILEY,20161,19.2
150,1,13021,110164,GA,BIBB,13021,28
155,,41039,380020,OR,LANE,41039,14.5
110,,19167,161336,IA,SIOUX,19167,6.5
98,,31023,281332,NE,BUTLER,31023,7.5
125,2,39113,360133,OH,MONTGOMERY,39113,14.7
138,,48017,451372,TX,BAILEY,48017,14.4
123,0,46023,431306,SD,CHARLES MIX,46023,24
83,0,31093,281338,NE,HOWARD,31093,8.8
130,1,39049,360017,OH,FRANKLIN,39049,15.4
134,0,48087,451355,TX,COLLINGSWORTH,48087,16.9
111,1,5107,40085,AR,PHILLIPS,5107,22.1
145,1,28087,250100,MS,LOWNDES,28087,16.5
160,,22011,190050,LA,BEAUREGARD,22011,14.5
139,0,17049,140032,IL,EFFINGHAM,17049,9.3
150,1,36119,330184,NY,WESTCHESTER,36119,7.6
95,0,13297,110046,GA,WALTON,13297,11.4
191,2,13081,110104,GA,CRISP,13081,24.5
222,4,25017,220063,MA,MIDDLESEX,25017,7.1
,,17141,141312,IL,OGLE,17141,8.3
124,,54087,511306,WV,ROANE,54087,20.7
131,0,26061,230108,MI,HOUGHTON,26061,15
127,1,13161,111333,GA,JEFF DAVIS,13161,20
171,1,49035,460051,UT,SALT LAKE,49035,7
184,4,48085,450537,TX,COLLIN,48085,6.2
266,2,48471,450347,TX,WALKER,48471,18
122,0,18169,151310,IN,WABASH,18169,10.6
168,0,17097,140291,IL,LAKE,17097,7
176,1,53033,500154,WA,KING,53033,7.6
126,2,6035,51320,CA,LASSEN,6035,15.5
,,22019,190315,LA,CALCASIEU,22019,16.6
199,0,24510,210024,MD,BALTIMORE CITY,24510,20
106,,4019,30148,AZ,PIMA,4019,14.9
160,1,21175,181307,KY,MORGAN,21175,24.5
108,0,46123,431334,SD,TRIPP,46123,19.3
128,1,27057,241380,MN,HUBBARD,27057,9.1
193,2,25009,220010,MA,ESSEX,25009,9
,,42003,393304,PA,ALLEGHENY,42003,10.5
139,1,40121,370034,OK,PITTSBURG,40121,16.5
200,2,9001,70033,CT,FAIRFIELD,9001,8.8
128,0,42037,390003,PA,COLUMBIA,42037,11.7
120,1,32001,291313,NV,CHURCHILL,32001,10.3
108,0,31119,280125,NE,MADISON,31119,10.6
95,1,40117,371320,OK,PAWNEE,40117,15.7
174,,36049,331317,NY,LEWIS,36049,11.4
187,1,48267,451306,TX,KIMBLE,48267,15.7
113,2,5023,41312,AR,CLEBURNE,5023,14.5
120,0,49021,460007,UT,IRON,49021,13.7
132,1,26061,231319,MI,HOUGHTON,26061,15
132,0,45019,420089,SC,CHARLESTON,45019,11.9
207,0,42069,390001,PA,LACKAWANNA,42069,12.2
176,4,45033,420005,SC,DILLON,45033,22.2
144,1,55005,520011,WI,BARRON,55005,10
244,2,35043,320089,NM,SANDOVAL,35043,10.4
151,0,40017,370211,OK,CANADIAN,40017,7.6
134,1,55021,520041,WI,COLUMBIA,55021,6.9
157,0,25007,221300,MA,DUKES,25007,7.5
,,13093,110190,GA,DOOLY,13093,27
155,2,40127,370083,OK,PUSHMATAHA,40127,17.4
100,0,55069,521313,WI,LINCOLN,55069,7.7
,,42095,390314,PA,NORTHAMPTON,42095,7.6
,,50019,471304,VT,ORLEANS,50019,10.6
143,1,41047,380029,OR,MARION,41047,12.1
120,1,18149,150102,IN,STARKE,18149,14.2
,,31047,281327,NE,DAWSON,31047,8.6
342,1,37063,340030,NC,DURHAM,37063,11.7
113,0,6013,50689,CA,CONTRA COSTA,6013,7.2
65,1,48253,450078,TX,JONES,48253,19.5
158,1,17031,140065,IL,COOK,17031,12.9
198,2,51153,490144,VA,PRINCE WILLIAM,51153,4.9
,,19095,161317,IA,IOWA,19095,6.4
243,4,37001,340070,NC,ALAMANCE,37001,15.1
204,1,36083,330180,NY,RENSSELAER,36083,10.4
,,48113,453302,TX,DALLAS,48113,13.7
145,1,47165,440194,TN,SUMNER,47165,9.6
123,0,42129,390217,PA,WESTMORELAND,42129,9.3
248,2,36029,330279,NY,ERIE,36029,13.2
176,1,49035,460058,UT,SALT LAKE,49035,7
159,1,42089,390330,PA,MONROE,42089,10.5
119,1,19045,160080,IA,CLINTON,19045,12.5
181,3,37035,340143,NC,CATAWBA,37035,11.6
148,,55085,520212,WI,ONEIDA,55085,7.8
152,1,6001,50195,CA,ALAMEDA,6001,8.6
86,,29217,260061,MO,VERNON,29217,15
178,1,6067,50017,CA,SACRAMENTO,6067,12.5
102,,27081,241348,MN,LINCOLN,27081,8.7
143,1,28071,250034,MS,LAFAYETTE,28071,17.6
184,3,42015,390079,PA,BRADFORD,42015,10.7
195,4,39035,360155,OH,CUYAHOGA,39035,15.3
,5,6029,51333,CA,KERN,6029,18.3
202,1,34029,310041,NJ,OCEAN,34029,10.5
227,2,55079,520177,WI,MILWAUKEE,55079,19
77,0,54013,511303,WV,CALHOUN,54013,20
118,,31069,281310,NE,GARDEN,31069,13.9
134,2,22087,190308,LA,ST. BERNARD,22087,21.3
75,1,30011,271302,MT,CARTER,30011,14.7
114,0,39167,360147,OH,WASHINGTON,39167,13.4
,,28121,250136,MS,RANKIN,28121,10
265,3,1015,10078,AL,CALHOUN,1015,14.5
105,,18009,151302,IN,BLACKFORD,18009,13.4
183,2,6073,50077,CA,SAN DIEGO,6073,9.5
342,3,24005,210040,MD,BALTIMORE,24005,8.9
208,1,48449,450080,TX,TITUS,48449,14.3
85,,48201,450804,TX,HARRIS,48201,15.9
152,1,44009,410013,RI,WASHINGTON,44009,7.8
,,16019,130065,ID,BONNEVILLE,16019,9.7
129,1,23009,201304,ME,HANCOCK,23009,10.3
196,3,26163,230053,MI,WAYNE,26163,20
172,2,39049,360152,OH,FRANKLIN,39049,15.4
,,48167,453311,TX,GALVESTON,48167,9.9
163,1,36053,330115,NY,MADISON,36053,10.4
172,3,6029,50036,CA,KERN,6029,18.3
,,48399,451315,TX,RUNNELS,48399,14.3
85,,,191315,LA,LASALLE,,
122,0,12009,100291,FL,BREVARD,12009,9.9
136,1,48375,450209,TX,POTTER,48375,20.8
125,3,13109,110142,GA,EVANS,13109,19.6
,,72005,400079,PR,AGUADILLA,,
,,22017,191304,LA,CADDO,22017,20.9
212,2,25021,220108,MA,NORFOLK,25021,5.9
,,22013,191320,LA,BIENVILLE,22013,22.8
,,6059,50769,CA,ORANGE,6059,9
134,1,42009,390117,PA,BEDFORD,42009,11
188,1,9009,70031,CT,NEW HAVEN,9009,11.2
119,1,55047,521355,WI,GREEN LAKE,55047,9.7
232,,24510,210011,MD,BALTIMORE CITY,24510,20
82,1,31143,281314,NE,POLK,31143,7.3
177,1,36081,330193,NY,QUEENS,36081,10.3
,1,17053,141317,IL,FORD,17053,9.5
,,17061,141300,IL,GREENE,17061,13.3
192,1,30029,270051,MT,FLATHEAD,30029,10.5
108,1,48215,450711,TX,HIDALGO,48215,23.9
144,1,28047,250007,MS,HARRISON,28047,16.8
208,2,39081,360211,OH,JEFFERSON,39081,15.3
190,2,6037,50737,CA,LOS ANGELES,6037,13.2
,,6001,50777,CA,ALAMEDA,6001,8.6
186,2,47119,440073,TN,MAURY,47119,9.9
163,1,48149,670004,TX,FAYETTE,48149,9.4
181,2,53057,501329,WA,SKAGIT,53057,9.5
,2,22009,191311,LA,AVOYELLES,22009,21.6
186,4,6037,50126,CA,LOS ANGELES,6037,13.2
161,0,34027,310017,NJ,MORRIS,34027,4.7
106,2,4013,30136,AZ,MARICOPA,4013,11.6
184,1,44007,410011,RI,PROVIDENCE,44007,12.4
183,0,42091,390139,PA,MONTGOMERY,42091,5.6
213,1,36055,330125,NY,MONROE,36055,13.9
236,3,56025,530012,WY,NATRONA,56025,9.4
226,2,36061,330101,NY,NEW YORK,36061,16.3
157,1,26045,231327,MI,EATON,26045,7.8
85,1,22105,191321,LA,TANGIPAHOA,22105,20.1
186,5,17115,140135,IL,MACON,17115,12.8
311,3,36001,330013,NY,ALBANY,36001,11.3
178,0,42003,390028,PA,ALLEGHENY,42003,10.5
143,,28083,250099,MS,LEFLORE,28083,25.3
98,,48103,451353,TX,CRANE,48103,9
166,4,5125,40084,AR,SALINE,5125,8.2
208,1,21111,180141,KY,JEFFERSON,21111,11.4
104,,16023,131324,ID,BUTTE,16023,14.2
190,1,39035,360180,OH,CUYAHOGA,39035,15.3
159,1,39155,360161,OH,TRUMBULL,39155,15.8
161,0,55127,520102,WI,WALWORTH,55127,8.3
131,2,13155,110130,GA,IRWIN,13155,20.9
132,1,12111,100246,FL,ST. LUCIE,12111,13.8
,,45089,421303,SC,WILLIAMSBURG,45089,25.4
210,0,42017,390203,PA,BUCKS,42017,6
91,5,26117,231317,MI,MONTCALM,26117,13.1
